run_id,file,sheet,excel_row,excel_col,date,slot_index,slot_label,hour_end,rule_id,action,old_value,new_value,reason
clean-2025-v1,附件2,光伏发电实际功率,29,AJ,2025-01-28,35,5:50,5:50,NR1,set_zero,0.2696,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,29,AM,2025-01-28,38,6:20,6:20,NR1,set_zero,3.7554,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,29,DC,2025-01-28,106,17:40,17:40,NR1,set_zero,4.1497,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,29,DF,2025-01-28,109,18:10,18:10,NR1,set_zero,0.2979,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,29,DI,2025-01-28,112,18:40,18:40,NR1,set_zero,0.0214,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,29,DL,2025-01-28,115,19:10,19:10,NR1,set_zero,0.0015,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,AD,2025-01-29,29,4:50,4:50,NR1,set_zero,0.0017,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,AG,2025-01-29,32,5:20,5:20,NR1,set_zero,0.0244,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,AJ,2025-01-29,35,5:50,5:50,NR1,set_zero,0.3394,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,AM,2025-01-29,38,6:20,6:20,NR1,set_zero,4.7279,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,DC,2025-01-29,106,17:40,17:40,NR1,set_zero,4.0644,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,DF,2025-01-29,109,18:10,18:10,NR1,set_zero,0.2918,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,DI,2025-01-29,112,18:40,18:40,NR1,set_zero,0.021,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,30,DL,2025-01-29,115,19:10,19:10,NR1,set_zero,0.0015,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,AD,2025-01-30,29,4:50,4:50,NR1,set_zero,0.0016,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,AG,2025-01-30,32,5:20,5:20,NR1,set_zero,0.0226,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,AJ,2025-01-30,35,5:50,5:50,NR1,set_zero,0.3141,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,AM,2025-01-30,38,6:20,6:20,NR1,set_zero,4.3755,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,DC,2025-01-30,106,17:40,17:40,NR1,set_zero,4.654,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,DF,2025-01-30,109,18:10,18:10,NR1,set_zero,0.3341,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,DI,2025-01-30,112,18:40,18:40,NR1,set_zero,0.024,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,31,DL,2025-01-30,115,19:10,19:10,NR1,set_zero,0.0017,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,AD,2025-01-31,29,4:50,4:50,NR1,set_zero,0.0017,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,AG,2025-01-31,32,5:20,5:20,NR1,set_zero,0.0238,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,AJ,2025-01-31,35,5:50,5:50,NR1,set_zero,0.3316,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,AM,2025-01-31,38,6:20,6:20,NR1,set_zero,4.6183,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,DC,2025-01-31,106,17:40,17:40,NR2,reject,5.3833,nan,core-night value above noise band (old=5.383300)
clean-2025-v1,附件2,光伏发电实际功率,32,DF,2025-01-31,109,18:10,18:10,NR1,set_zero,0.3865,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,DI,2025-01-31,112,18:40,18:40,NR1,set_zero,0.0277,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,32,DL,2025-01-31,115,19:10,19:10,NR1,set_zero,0.002,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,AD,2025-02-01,29,4:50,4:50,NR1,set_zero,0.0014,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,AG,2025-02-01,32,5:20,5:20,NR1,set_zero,0.0199,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,AJ,2025-02-01,35,5:50,5:50,NR1,set_zero,0.2774,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,AM,2025-02-01,38,6:20,6:20,NR1,set_zero,3.8641,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,DC,2025-02-01,106,17:40,17:40,NR1,set_zero,4.1367,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,DF,2025-02-01,109,18:10,18:10,NR1,set_zero,0.297,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,DI,2025-02-01,112,18:40,18:40,NR1,set_zero,0.0213,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,33,DL,2025-02-01,115,19:10,19:10,NR1,set_zero,0.0015,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,AD,2025-02-02,29,4:50,4:50,NR1,set_zero,0.0014,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,AG,2025-02-02,32,5:20,5:20,NR1,set_zero,0.0189,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,AJ,2025-02-02,35,5:50,5:50,NR1,set_zero,0.2639,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,AM,2025-02-02,38,6:20,6:20,NR1,set_zero,3.6762,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,DC,2025-02-02,106,17:40,17:40,NR1,set_zero,3.5758,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,DF,2025-02-02,109,18:10,18:10,NR1,set_zero,0.2567,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,DI,2025-02-02,112,18:40,18:40,NR1,set_zero,0.0184,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,34,DL,2025-02-02,115,19:10,19:10,NR1,set_zero,0.0013,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,AG,2025-02-03,32,5:20,5:20,NR1,set_zero,0.0135,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,AJ,2025-02-03,35,5:50,5:50,NR1,set_zero,0.1876,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,AM,2025-02-03,38,6:20,6:20,NR1,set_zero,2.6125,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,DC,2025-02-03,106,17:40,17:40,NR1,set_zero,2.6636,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,DF,2025-02-03,109,18:10,18:10,NR1,set_zero,0.1912,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,35,DI,2025-02-03,112,18:40,18:40,NR1,set_zero,0.0137,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,AG,2025-02-04,32,5:20,5:20,NR1,set_zero,0.0059,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,AJ,2025-02-04,35,5:50,5:50,NR1,set_zero,0.0827,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,AM,2025-02-04,38,6:20,6:20,NR1,set_zero,1.1512,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,DC,2025-02-04,106,17:40,17:40,NR1,set_zero,1.1606,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,DF,2025-02-04,109,18:10,18:10,NR1,set_zero,0.0833,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,36,DI,2025-02-04,112,18:40,18:40,NR1,set_zero,0.006,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,AG,2025-02-05,32,5:20,5:20,NR1,set_zero,0.0033,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,AJ,2025-02-05,35,5:50,5:50,NR1,set_zero,0.0453,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,AM,2025-02-05,38,6:20,6:20,NR1,set_zero,0.631,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,DC,2025-02-05,106,17:40,17:40,NR1,set_zero,0.6507,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,DF,2025-02-05,109,18:10,18:10,NR1,set_zero,0.0467,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,37,DI,2025-02-05,112,18:40,18:40,NR1,set_zero,0.0034,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,38,AI,2025-02-06,34,5:40,5:40,NR1,set_zero,0.0138,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,38,AL,2025-02-06,37,6:10,6:10,NR1,set_zero,0.1918,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,38,DD,2025-02-06,107,17:50,17:50,NR1,set_zero,0.1372,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,38,DG,2025-02-06,110,18:20,18:20,NR1,set_zero,0.0098,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,AF,2025-02-07,31,5:10,5:10,NR1,set_zero,0.0027,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,AI,2025-02-07,34,5:40,5:40,NR1,set_zero,0.0373,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,AL,2025-02-07,37,6:10,6:10,NR1,set_zero,0.5196,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,DD,2025-02-07,107,17:50,17:50,NR1,set_zero,0.6831,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,DG,2025-02-07,110,18:20,18:20,NR1,set_zero,0.049,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,39,DJ,2025-02-07,113,18:50,18:50,NR1,set_zero,0.0035,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,AF,2025-02-08,31,5:10,5:10,NR1,set_zero,0.0057,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,AI,2025-02-08,34,5:40,5:40,NR1,set_zero,0.0792,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,AL,2025-02-08,37,6:10,6:10,NR1,set_zero,1.1031,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,DD,2025-02-08,107,17:50,17:50,NR1,set_zero,1.0688,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,DG,2025-02-08,110,18:20,18:20,NR1,set_zero,0.0767,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,40,DJ,2025-02-08,113,18:50,18:50,NR1,set_zero,0.0055,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,AF,2025-02-09,31,5:10,5:10,NR1,set_zero,0.0089,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,AI,2025-02-09,34,5:40,5:40,NR1,set_zero,0.1235,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,AL,2025-02-09,37,6:10,6:10,NR1,set_zero,1.7196,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,DD,2025-02-09,107,17:50,17:50,NR1,set_zero,1.572,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,DG,2025-02-09,110,18:20,18:20,NR1,set_zero,0.1129,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,41,DJ,2025-02-09,113,18:50,18:50,NR1,set_zero,0.0081,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,AF,2025-02-10,31,5:10,5:10,NR1,set_zero,0.0107,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,AI,2025-02-10,34,5:40,5:40,NR1,set_zero,0.1492,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,AL,2025-02-10,37,6:10,6:10,NR1,set_zero,2.0779,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,DD,2025-02-10,107,17:50,17:50,NR1,set_zero,2.1397,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,DG,2025-02-10,110,18:20,18:20,NR1,set_zero,0.1536,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,42,DJ,2025-02-10,113,18:50,18:50,NR1,set_zero,0.011,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,AC,2025-02-11,28,4:40,4:40,NR1,set_zero,0.001,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,AF,2025-02-11,31,5:10,5:10,NR1,set_zero,0.014,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,AI,2025-02-11,34,5:40,5:40,NR1,set_zero,0.195,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,AL,2025-02-11,37,6:10,6:10,NR1,set_zero,2.7159,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,DD,2025-02-11,107,17:50,17:50,NR1,set_zero,2.5077,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,DG,2025-02-11,110,18:20,18:20,NR1,set_zero,0.18,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,43,DJ,2025-02-11,113,18:50,18:50,NR1,set_zero,0.0129,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,AC,2025-02-12,28,4:40,4:40,NR1,set_zero,0.0012,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,AF,2025-02-12,31,5:10,5:10,NR1,set_zero,0.0163,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,AI,2025-02-12,34,5:40,5:40,NR1,set_zero,0.2267,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,AL,2025-02-12,37,6:10,6:10,NR1,set_zero,3.158,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,DD,2025-02-12,107,17:50,17:50,NR1,set_zero,3.0148,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,DG,2025-02-12,110,18:20,18:20,NR1,set_zero,0.2165,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,DJ,2025-02-12,113,18:50,18:50,NR1,set_zero,0.0155,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,44,DM,2025-02-12,116,19:20,19:20,NR1,set_zero,0.0011,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,AC,2025-02-13,28,4:40,4:40,NR1,set_zero,0.0014,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,AF,2025-02-13,31,5:10,5:10,NR1,set_zero,0.0191,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,AI,2025-02-13,34,5:40,5:40,NR1,set_zero,0.2659,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,AL,2025-02-13,37,6:10,6:10,NR1,set_zero,3.7035,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,DD,2025-02-13,107,17:50,17:50,NR1,set_zero,4.2292,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,DG,2025-02-13,110,18:20,18:20,NR1,set_zero,0.3036,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,DJ,2025-02-13,113,18:50,18:50,NR1,set_zero,0.0218,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,45,DM,2025-02-13,116,19:20,19:20,NR1,set_zero,0.0016,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,AC,2025-02-14,28,4:40,4:40,NR1,set_zero,0.0015,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,AF,2025-02-14,31,5:10,5:10,NR1,set_zero,0.0202,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,AI,2025-02-14,34,5:40,5:40,NR1,set_zero,0.2819,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,AL,2025-02-14,37,6:10,6:10,NR1,set_zero,3.927,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,DD,2025-02-14,107,17:50,17:50,NR1,set_zero,4.0609,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,DG,2025-02-14,110,18:20,18:20,NR1,set_zero,0.2916,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,DJ,2025-02-14,113,18:50,18:50,NR1,set_zero,0.0209,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,46,DM,2025-02-14,116,19:20,19:20,NR1,set_zero,0.0015,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,AC,2025-02-15,28,4:40,4:40,NR1,set_zero,0.0017,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,AF,2025-02-15,31,5:10,5:10,NR1,set_zero,0.0237,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,AI,2025-02-15,34,5:40,5:40,NR1,set_zero,0.3296,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,AL,2025-02-15,37,6:10,6:10,NR1,set_zero,4.5912,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,DD,2025-02-15,107,17:50,17:50,NR1,set_zero,4.5154,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,DG,2025-02-15,110,18:20,18:20,NR1,set_zero,0.3242,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,DJ,2025-02-15,113,18:50,18:50,NR1,set_zero,0.0233,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,47,DM,2025-02-15,116,19:20,19:20,NR1,set_zero,0.0017,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,48,AC,2025-02-16,28,4:40,4:40,NR1,set_zero,0.0018,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,48,AF,2025-02-16,31,5:10,5:10,NR1,set_zero,0.0257,0,core-night zero-drift within noise band
clean-2025-v1,附件2,光伏发电实际功率,48,AI,2025-02-16,34,5:40,5:40,NR1,set_zero,0.3579,0,core-night zero-drift within noise band
